Project ID,Project Name, Type,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ACR254,Wabashco Clean Sweep 6,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39036,0,0,0,0,0,0,0
ACR255,Finite Carbon - Colville IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12163578,172632,347725,338230,0,0,0
ACR256,Finite Carbon - Tennessee River Gorge Trust IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272988,12842,12842,12860,11222,13539,0
ACR257,Finite Carbon - Cook's Branch Conservancy IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180282,3131,2381,2845,2389,2389,1904,0
ACR258,EOS ARB ODS 2013-1,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR259,Homestead Green Energy,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11533,6721,5491,8029,9205,11091,12310
ACR260,Warm Springs Phase I,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813212,328371,0,111061,22696,0,0,0
ACR261,Replacement of SF6 as a Cover Gas at US Magnesium,SF6 Replacement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152040,0,0,0,0,0,0,0,0
ACR262,Bewley Ranches,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546264,58664,57955,53520,0,0,0,0
ACR263,"Truck Stop Electrification, Washington",Truck Stop Electrification,0,0,0,0,0,0,0,0,0,0,0,204,884,525,44,0,0,0,0,0,0,0,0,0,0,0,0
ACR264,"Truck Stop Electrification, New York",Truck Stop Electrification,0,0,0,0,0,0,0,0,0,0,0,12,92,126,10,0,0,0,0,0,0,0,0,0,0,0,0
ACR265,Green Assets - Lukens Avoided Conversion Project,Avoided Forest Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52146,147442,18762,10582,17192,18351,19587,20906
ACR266,Green Assets - Milbury Avoided Conversion Project,Avoided Forest Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124306,316480,302260,210635,22175,19910,18624,0
ACR267,Blue Source - Powellton Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251198,83828,105304,86201,108814,0
ACR268,Green Assets - HMWCF-I Avoided Conversion Project,Avoided Forest Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729216,813211,797716,701479,675257,634079
ACR269,Green Assets - HMWCF-II Avoided Conversion Project,Avoided Forest Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548909,343165,343195,355488,0
ACR270,Green Assets - HMWCF-III Avoided Conversion Project,Avoided Forest Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR271,EOS ACR 271,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124882,0,0,0,0,0,0
ACR272,Bear Creek Watershed Forest Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262154,0,0,0,0,113496,0,0
ACR273,Green Diamond Resource Company Klamath East IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136805,285782,223360,135339,156498,0,0
ACR274,Green Diamond Resource Company Klamath West IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62905,0,97806,99929,134036,122623,207883
ACR275,Wabashco Clean Sweep 7,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116836,0,0,0,0,0,0
ACR276,Blue Source - Allegheny Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728462,4356,74334,11337,59867,0
ACR277,Blue Source – Boone Forestlands Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR278,Blue Source – Elk Forest Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR279,Cumberland Forest - Lonesome Pine Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447124,43671,38939,40938,41944,0
ACR280,Blue Source - Marmet Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823265,19042,91408,17991,64031,40056
ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305122,22731,3853,0,0,0,0
ACR282,Blue Creek,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436608,183464,70531,120857,79606,95203,0
ACR283,Rosendale Anaerobic Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28911,36380,29410,0,0,0,0,0
ACR284,Finite Carbon - Massachusetts Audubon Society IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640002,15721,16894,16894,0,0
ACR285,EOS ACR 285,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45663,0,0,0,0,0,0,0
ACR286,Finite Carbon - KRP Timberlands IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR287,Green Assets - BJT Avoided Conversion Project,Avoided Forest Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243527,148401,35335,14669,0
ACR288,Camp Shelby Forest Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18683,3470,1506,2115,1631,1893,1797
ACR289,Blue Source- Red Hill West Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR290,Finite Carbon - Emory River Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR291,Blue Source-Conservation Forestry Elk Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR292,Congaree River,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94711,2335,0,27121,20422,24254,0
ACR293,Finite Carbon - Lakes Region Conservation Trust IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373932,0,0,0,0,0
ACR296,Blue Source - ORM McCloud Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR297,Blue Source-Texarkana Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR298,Blue Source - Hancock McCloud Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR299,Blue Source-St. Croix Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR300,Blue Source-Gilchrist Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR301,Blue Source-Lafayette Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR302,White Mountain Apache Tribe Carbon Project (original II),Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR303,White Mountain Apache Tribe Carbon Project II,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159212,303819,159711,0,0,0,0
ACR304,White Mountain Apache Tribe Carbon Project IV,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR305,White Mountain Apache Tribe Carbon Project V,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR306,The Audubon Borestone Mountain Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR307,Donner Property,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR308,The Bridgestone Chestnut Mountain Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR309,The Caulk Island Forest Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR310,EOS HFC 310,HFC Refrigerant Reclamation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468,0,0,0,0,0,0,0
ACR311,EOS ACR 311,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107264,0,0,0,0,0,0
ACR312,EOS ACR 312,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140871,0,0,0,0,0,0
ACR313,High Island Dairy,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21886,15385,14815,15347,15533,15646,19151,19105
ACR314,Wabashco Clean Sweep 8,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111977,0,0,0,0,0,0
ACR315,EOS ACR 315,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86839,0,0,0,0,0,0
ACR316,EOS ACR 316,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897,0,0,0,0,0,0
ACR322,Statz Bros. Home Farm Anaerobic Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10926,9196,0,0,0,0
ACR323,Statz B Farm Anaerobic Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20009,15226,0,0,0,0
ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306732,293129,329350,357365,357365,357365,0
ACR342,Baker Mine AMM,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0,0
ACR343,Wabashco Clean Sweep 9,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93298,0,0,0,0,0,0
ACR348,Foam Blowing Agent Project 001,HFC Replacement in Foam Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13399,0,0,0,0,0,0,0
ACR349,Kettle Butte Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19666,24220,24674,22981,11508,0,0
ACR350,Tradewater ODS 1,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116741,0,0,0,0,0,0
ACR351,EOS ACR 351,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28562,0,0,0,0,0,0
ACR352,EOS ACR 352,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68637,0,0,0,0,0,0
ACR353,Cow Poo Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,0,0,0,0,0
ACR354,Tradewater ODS2,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103357,0,0,0,0,0,0
ACR355,Greenwood Dairy Anaerobic Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8240,7495,9311,7320,9850,10727
ACR356,EOS ACR 356,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110720,0,0,0,0,0,0
ACR357,EOS ACR 357,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84131,0,0,0,0,0
ACR358,EOS ACR 358,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60749,0,0,0,0,0
ACR359,Tradewater ODS 3,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97813,0,0,0,0,0,0
ACR360,Finite Carbon - Ahtna Native Alaskan IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502637,261368,280185,287456,286891,0
ACR361,Forest Carbon Partners - Port Graham Corporation Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956370,47255,37566,0,0
ACR362,Whirlpool HFO Amana 362,HFC Replacement in Foam Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106024,0,0,0,0,0,0,0,0
ACR363,Tradewater ODS 4,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91819,0,0,0,0,0
ACR364,Restoration of Coastal Wetland Forest in Louisiana,Wetland Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR365,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA (HFO-1233zd(E)) 2014 and 2015,HFC Replacement in Foam Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967,0,0,0,0,0,0,0,0
ACR366,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA (HFO-1233zd(E)) 2015,HFC Replacement in Foam Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28770,0,0,0,0,0,0,0
ACR367,Elk Creek Permit Area Abandoned Mine Project,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230848,189550,114279,94217,75723,0
ACR368,Anew - Middlebury Forestry Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60390,24097,17799,0,0
ACR369,Foam Blowing Agent Project 002,HFC Replacement in Foam Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113546,0,0,0,0,0,0,0
ACR370,Tradewater ODS 5,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121455,0,0,0,0,0
ACR371,Blue Source - Great Mountain Forest Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293972,10442,10392,7628,10915,0
ACR372,EOS ACR 372,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR373,Blue Source - Northwoods Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325415,28045,37833,19948,0,0
ACR374,Anew - Shafer-Tuuk Forestry Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148572,63239,42778,14986,1986
ACR375,Anew - Hawk Mountain Forestry Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47996,82862,49577,34431,6223
ACR376,Anew - Massachusetts Tri-City Forestry Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289199,147825,101223,0,0
ACR377,Cappell Creek Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302769,2093,2093,20785,0,0
ACR378,Lord Ellis Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290915,2873,2873,3787,0,0
ACR379,Tradewater ODS 6,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120918,0,0,0,0,0
ACR380,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,Nitrogen Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,38,21,0,0,0,0,0
ACR382,Re-Refining of Used Transformer Oil,Oil Recycling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12439,31530,42356,31020,0
ACR383,Tradewater ODS 7,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138972,0,0,0,0,0
ACR385,Tradewater ODS 8,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138331,0,0,0,0,0
ACR386,Anew - Hudson Farm Forestry Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74774,52409,52520,38088,11873
ACR387,Tradewater ODS 9,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129854,0,0,0,0,0
ACR388,Corinth Abandoned Mine Methane Recovery Project,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205323,195079,181946,133327,149451,0
ACR389,Winston Creek Forest Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58964,533964,129681,35257,23409,0
ACR390,Clean Fuel Partners Dane County Biodigester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17208,13996,16643,0,0
ACR391,Bluesource - Capitol Region Water Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR392,Majestic Crossing Dairy Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR393,Blue Source - Wilderness Lakes Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142237,0,0,0,0
ACR394,Hiawatha Club Carbon Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12968,7734,7734,0,0,0
ACR395,Finite Carbon - MWF Ned Lake IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826273,10606,0,0
ACR396,Finite Carbon - Cooper River IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR397,Forested Wetland Assimilation in the Mississippi Delta,Wetland Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR398,Anew - Doe Mountain Forestry Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35276,308128,155288,120305,0
ACR400,Perennial OSG-1 AMM Flare Project,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR401,Tradewater ODS 10,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137262,0,0,0,0
ACR402,Perennial PRS-1 AMM Flare Project,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR403,Bluesource GCS Bear Canyon,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59904,11021,13071,19458,0
ACR404,Tradewater ODS 11,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118326,0,0,0,0
ACR406,Finite Carbon - Lake Superior Timberlands IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR407,BMMC1,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36759,157720,221888,244391
ACR408,Castelanelli Bros Dairy Digester,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11295,0,0,0
ACR409,Soil Carbon,Sustainable Agriculture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,Wetland Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,601,0,4678,12067,10710,9885,14314,0,0,0,0
ACR411,Steuben County Bath Landfill GHG Offset Project,Landfill Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36604,50086,62370,57553,0
ACR412,Finite Carbon - CIRI Native Alaskan IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR413,Finite Carbon - Tyonek Native Alaskan IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074205,0,0
ACR414,Quimby Island/Western Delta Wetlands Restoration,Wetland Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR415,N/a,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR416,Finite Carbon - Meriwether IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683458,379472,199482,0
ACR417,Bluesource - Baskahegan Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695969,126710,88893,0,0
ACR418,WMMC1,Mine Methane Capture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23060,10442,4402,0
ACR419,Tradewater ODS 12,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132126,0,0,0,0
ACR420,Finite Carbon - Sealaska 2 Native Alaskan IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336583,0,0,0,0
ACR421,DLLT Wabassus IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR422,Wabassus DLLT IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11139,15912,39145,0,0
ACR423,Forest Carbon Works Stewart Family Forest Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23112,0,0,0,0
ACR424,Albany Water Board - Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33831,13364,29853,39228,29421,0
ACR425,Bluesource - Goldbelt Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368959,25235,0,0
ACR426,Tradewater ODS 13,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140145,0,0,0,0
ACR427,The Nature Conservancy - Upper St. John Forest IFM Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020684,141549,128390,119647,0
ACR428,Finite Carbon - Huna Totem Native Alaskan IFM,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938531,0,0,0
ACR429,Tradewater ODS 14,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141087,0,0,0,0
ACR430,Pocosin Lakes National Wildlife Refuge Clayton Blocks Pocosin Restoration,Wetland Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR431,Tradewater ODS 15,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52322,0,0,0,0
ACR432,Hudson Tech 2018-1,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21967,0,0,0,0
ACR433,Tradewater ODS 16,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148592,0,0,0,0
ACR435,Tradewater ODS 17,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105029,0,0,0,0
ACR436,Tradewater ODS 18,Ozone Depleting Substances Recovery & Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96146,0,0,0,0
ACR437,Bluesource - Cumberland Mountains Improved Forest Management Project,Improved Forest Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5147001,0,0,0
